9.8 -0.0040245 -0.893646 -0.0378067 -0.140855
9.9 -0.00780359 -0.903817 -0.0377097 -0.0625106
10 -0.0115536 -0.906143 -0.0372278 0.0159798
10.1 -0.0152368 -0.900633 -0.036377 0.094133
10.2 -0.0188173 -0.887344 -0.0351764 0.171461
10.3 -0.0222612 -0.866384 -0.0336472 0.247462
10.4 -0.0255366 -0.837913 -0.0318114 0.321608
10.5 -0.028614 -0.802143 -0.0296909 0.393342
10.6 -0.031466 -0.759345 -0.0273065 0.46207
10.7 -0.0340671 -0.70985 -0.0246767 0.527169
10.8 -0.0363937 -0.654054 -0.021818 0.587982
10.9 -0.0384235 -0.592418 -0.0187438 0.643839
11 -0.0401356 -0.525473 -0.0154656 0.694064
11.1 -0.0415102 -0.453815 -0.0119936 0.737998
11.2 -0.0425282 -0.378104 -0.00833795 0.775025
11.3 -0.043172 -0.299059 -0.00451099 0.804596
11.4 -0.0434252 -0.217448 -0.000528996 0.826256
11.5 -0.0432734 -0.134082 0.00358574 0.839671
11.6 -0.0427047 -0.049796 0.00780336 0.844642
11.7 -0.0417106 0.0345627 0.0120856 0.841122
11.8 -0.0402869 0.118149 0.0163858 0.829214
11.9 -0.0384346 0.200134 0.02065 0.809169
12 -0.0361602 0.279724 0.0248184 0.781367
12.1 -0.0334762 0.356165 0.0288281 0.746298
12.2 -0.0304019 0.42876 0.0326159 0.704538
12.3 -0.0269625 0.496871 0.0361204 0.656719
12.4 -0.0231892 0.559924 0.0392852 0.603507
12.5 -0.0191185 0.617415 0.04206 0.545579
12.6 -0.0147916 0.668905 0.0444028 0.483606
12.7 -0.0102534 0.714023 0.0462802 0.418238
12.8 -0.00555187 0.75246 0.0476679 0.350098
12.9 -0.000736692 0.78397 0.0485507 0.279779
13 0.0041412 0.808362 0.0489218 0.20784
13.1 0.00903065 0.825502 0.0487825 0.134817
13.2 0.013881 0.835306 0.0481411 0.0612213
13.3 0.0186426 0.837744 0.0470119 -0.012448
13.4 0.0232677 0.832831 0.0454147 -0.0856976
13.5 0.0277107 0.820635 0.0433733 -0.158032
13.6 0.0319285 0.801272 0.0409144 -0.228946
13.7 0.0358807 0.77491 0.0380669 -0.297918
13.8 0.0395299 0.741771 0.0348609 -0.364406
13.9 0.0428419 0.70213 0.0313264 -0.427849
14 0.0457852 0.656322 0.0274931 -0.487668
14.1 0.0483315 0.604737 0.0233899 -0.543268
14.2 0.0504551 0.547829 0.0190445 -0.594055
14.3 0.0521332 0.486106 0.014484 -0.639443
14.4 0.0533457 0.420138 0.0097357 -0.678876
14.5 0.0540751 0.350546 0.00482754 -0.711844
14.6 0.0543069 0.278 -0.000210078 -0.737904
14.7 0.0540298 0.203208 -0.00534326 -0.756699
14.8 0.0532363 0.126911 -0.0105334 -0.76798
14.9 0.0519227 0.0498673 -0.0157364 -0.77161
15 0.0500903 -0.0271558 -0.0209023 -0.76758
15.1 0.0477454 -0.103397 -0.0259756 -0.756003
15.2 0.0449002 -0.178113 -0.0308967 -0.737112
15.3 0.0415732 -0.250587 -0.0356028 -0.711246
15.4 0.037789 -0.320143 -0.0400304 -0.678834
15.5 0.0335785 -0.386152 -0.044117 -0.640376
15.6 0.0289789 -0.448036 -0.0478037 -0.596424
15.7 0.0240329 -0.505273 -0.0510366 -0.547563
15.8 0.0187883 -0.557404 -0.0537689 -0.494392
15.9 0.0132971 -0.604028 -0.0559616 -0.437511
16 0.00761499 -0.644802 -0.0575843 -0.377514
16.1 0.0018 -0.679446 -0.0586158 -0.314976
16.2 -0.00408805 -0.707731 -0.059044 -0.250455
16.3 -0.00998857 -0.729489 -0.0588653 -0.184488
16.4 -0.015841 -0.744599 -0.0580842 -0.117595
16.5 -0.0215857 -0.752994 -0.0567132 -0.0502791
16.6 -0.0271646 -0.754657 -0.0547708 0.016965
16.7 -0.0325217 -0.749619 -0.0522819 0.0836488
16.8 -0.0376037 -0.737962 -0.049276 0.149284
16.9 -0.0423608 -0.719814 -0.0457865 0.213378
17 -0.0467462 -0.695355 -0.0418499 0.275432
17.1 -0.0507171 -0.664813 -0.0375051 0.334941
17.2 -0.0542349 -0.628468 -0.0327922 0.391391
17.3 -0.0572647 -0.586653 -0.0277523 0.444267
17.4 -0.0597758 -0.539751 -0.0224271 0.493056
17.5 -0.061742 -0.488195 -0.0168588 0.537259
17.6 -0.0631409 -0.432469 -0.01109 0.576398
17.7 -0.0639548 -0.3731 -0.00516444 0.610031
17.8 -0.0641701 -0.310659 0.000872721 0.637769
17.9 -0.0637781 -0.245753 0.00697423 0.659284
18 -0.0627748 -0.179018 0.0130901 0.674326
18.1 -0.0611614 -0.111109 0.0191673 0.682733
18.2 -0.0589445 -0.0426948 0.0251493 0.684436
18.3 -0.0561366 0.0255555 0.0309767 0.679465
18.4 -0.0527564 0.0929798 0.0365877 0.667946
18.5 -0.0488285 0.158934 0.0419187 0.650096
18.6 -0.0443841 0.222798 0.0469065 0.626216
18.7 -0.0394607 0.283988 0.0514888 0.596672
18.8 -0.0341018 0.341958 0.0556069 0.561893
18.9 -0.0283566 0.396207 0.0592063 0.522347
19 -0.0222794 0.446285 0.0622386 0.478533
19.1 -0.0159291 0.491789 0.0646629 0.430968
19.2 -0.00936824 0.532371 0.066446 0.380176
19.3 -0.00266213 0.567734 0.0675636 0.32668
19.4 0.00412177 0.597634 0.0680001 0.270999
19.5 0.010915 0.621878 0.067749 0.213639
19.6 0.0176487 0.640322 0.0668124 0.155098
19.7 0.0242549 0.652874 0.0652006 0.0958616
19.8 0.0306669 0.659487 0.0629316 0.0364054
19.9 0.0368202 0.660163 0.0600305 -0.0228033
20 0.042653 0.65495 0.0565287 -0.0813038
20.1 0.0481071 0.643941 0.0524629 -0.13864
20.2 0.0531281 0.627276 0.0478745 -0.194358
20.3 0.0576661 0.605139 0.042809 -0.248008
20.4 0.0616757 0.577758 0.0373149 -0.299145
20.5 0.0651165 0.545408 0.0314431 -0.347329
20.6 0.0679535 0.508405 0.0252468 -0.392131
20.7 0.0701569 0.467109 0.0187808 -0.433135
20.8 0.0717025 0.421918 0.0121013 -0.469952
20.9 0.0725719 0.37327 0.00526559 -0.50222
21 0.0727524 0.321636 -0.00166746 -0.529616
21.1 0.0722372 0.267518 -0.00863778 -0.551867
21.2 0.0710257 0.211442 -0.0155839 -0.568752
21.3 0.0691234 0.153952 -0.0224428 -0.580117
21.4 0.0665421 0.0956055 -0.0291504 -0.585873
21.5 0.0633005 0.0369648 -0.0356416 -0.586005
21.6 0.0594232 -0.0214099 -0.0418509 -0.580571
21.7 0.0549418 -0.0789679 -0.047713 -0.569696
21.8 0.0498943 -0.135174 -0.0531642 -0.553575
21.9 0.0443248 -0.189517 -0.0581427 -0.532462
22 0.0382835 -0.241511 -0.0625906 -0.506664
22.1 0.0318261 -0.290705 -0.0664544 -0.476531
22.2 0.0250136 -0.336685 -0.0696867 -0.442448
22.3 0.0179112 -0.379076 -0.0722468 -0.404827
22.4 0.0105878 -0.417547 -0.0741013 -0.364097
22.5 0.00311529 -0.451807 -0.0752255 -0.320698
22.6 -0.00443241 -0.481612 -0.075603 -0.275077
22.7 -0.0119802 -0.506763 -0.0752263 -0.227678
22.8 -0.0194526 -0.527104 -0.0740966 -0.178944
22.9 -0.0267747 -0.542522 -0.0722239 -0.12931
23 -0.0338732 -0.55295 -0.0696263 -0.0792068
23.1 -0.0406767 -0.558362 -0.0663297 -0.0290547
23.2 -0.0471169 -0.558773 -0.0623672 0.0207335
23.3 -0.0531292 -0.554241 -0.0577786 0.0697539
23.4 -0.0586533 -0.544861 -0.0526095 0.117612
23.5 -0.0636335 -0.53077 -0.0469107 0.163922
23.6 -0.0680196 -0.512141 -0.0407374 0.208309
23.7 -0.0717671 -0.489184 -0.0341488 0.250412
23.8 -0.0748376 -0.462146 -0.0272072 0.289884
23.9 -0.0771989 -0.431306 -0.0199777 0.326394
24 -0.0788257 -0.396976 -0.0125273 0.359634
24.1 -0.0796992 -0.359497 -0.00492475 0.389321
24.2 -0.0798078 -0.319239 0.00275978 0.415202
24.3 -0.0791469 -0.276591 0.0104553 0.437059
24.4 -0.0777188 -0.231967 0.0180904 0.454713
24.5 -0.0755332 -0.185793 0.0255933 0.468028
24.6 -0.072607 -0.138509 0.0328925 0.476916
24.7 -0.0689639 -0.0905593 0.0399174 0.481334
24.8 -0.0646349 -0.0423909 0.0465983 0.481296
24.9 -0.0596579 0.00555313 0.052868 0.476859
25 -0.0540772 0.052838 0.0586616 0.468134
25.1 -0.0479435 0.0990422 0.0639178 0.455276
25.2 -0.0413135 0.143762 0.0685797 0.438482
25.3 -0.0342491 0.186615 0.0725956 0.417988
25.4 -0.0268174 0.227245 0.0759198 0.394063
25.5 -0.0190895 0.265323 0.0785135 0.367003
25.6 -0.0111401 0.300552 0.0803453 0.337125
25.7 -0.00304664 0.332666 0.0813917 0.304766
25.8 0.00511155 0.361434 0.0816377 0.270269
25.9 0.013254 0.38666 0.081077 0.23399
26 0.0213001 0.408184 0.079712 0.196284
26.1 0.0291699 0.425881 0.0775536 0.157508
26.2 0.036785 0.439662 0.0746215 0.118014
26.3 0.0440694 0.449472 0.0709435 0.07815
26.4 0.0509501 0.455291 0.0665551 0.0382558
26.5 0.0573582 0.457133 0.061499 -0.00133736
26.6 0.0632293 0.455044 0.0558247 -0.0403085
26.7 0.0685044 0.449102 0.0495878 -0.0783482
26.8 0.0731301 0.439416 0.0428491 -0.115159
26.9 0.0770597 0.426121 0.0356742 -0.150458
27 0.0802527 0.409384 0.0281327 -0.183976
27.1 0.0826764 0.389394 0.0202972 -0.215462
27.2 0.0843049 0.366367 0.0122431 -0.244679
27.3 0.0851202 0.340541 0.00404792 -0.271415
27.4 0.0851123 0.312173 -0.00420998 -0.295474
27.5 0.0842787 0.281541 -0.0124514 -0.316687
27.6 0.0826251 0.248936 -0.0205973 -0.334908
27.7 0.080165 0.214663 -0.0285691 -0.35002
27.8 0.0769196 0.179038 -0.0362897 -0.361933
27.9 0.0729179 0.142385 -0.043684 -0.370588
28 0.0681961 0.10503 -0.0506792 -0.375958
28.1 0.0627977 0.0673027 -0.0572061 -0.378045
28.2 0.0567727 0.0295293 -0.0631991 -0.376887
28.3 0.0501777 -0.00796867 -0.0685974 -0.372549
28.4 0.0430749 -0.0448778 -0.0733454 -0.365129
28.5 0.035532 -0.0808959 -0.0773934 -0.354751
28.6 0.027621 -0.115734 -0.0806982 -0.341566
28.7 0.0194183 -0.149121 -0.0832238 -0.32575
28.8 0.0110032 -0.180803 -0.0849419 -0.307497
28.9 0.00245754 -0.210547 -0.0858319 -0.287019
29 -0.00613516 -0.23814 -0.0858817 -0.264543
29.1 -0.0146907 -0.263396 -0.0850879 -0.240305
29.2 -0.0231248 -0.286151 -0.0834555 -0.214551
29.3 -0.0313543 -0.306264 -0.0809984 -0.187529
29.4 -0.0392977 -0.323623 -0.0777389 -0.159489
29.5 -0.0468763 -0.338137 -0.0737076 -0.130681
29.6 -0.0540148 -0.349742 -0.0689431 -0.101351
29.7 -0.060642 -0.358398 -0.0634914 -0.0717409
29.8 -0.0666919 -0.364088 -0.0574056 -0.0420846
29.9 -0.072104 -0.366821 -0.0507452 -0.0126089
30 -0.076824 -0.366623 -0.0435754 0.0164684
30.1 -0.0808045 -0.363547 -0.0359665 0.0449394
30.2 -0.0840052 -0.357662 -0.0279931 0.0726068
30.3 -0.0863936 -0.349059 -0.0197332 0.0992838
30.4 -0.087945 -0.337844 -0.0112678 0.124795
30.5 -0.088643 -0.324144 -0.00267961 0.148978
30.6 -0.0884796 -0.308098 0.0059474 0.171679
30.7 -0.0874551 -0.289862 0.0145289 0.192762
30.8 -0.0855781 -0.269604 0.0229811 0.212099
30.9 -0.0828659 -0.247505 0.0312214 0.229579
31 -0.0793436 -0.223754 0.0391691 0.245102
31.1 -0.0750444 -0.198552 0.0467465 0.258587
31.2 -0.0700091 -0.172107 0.053879 0.269964
31.3 -0.0642858 -0.144631 0.0604966 0.279182
31.4 -0.0579292 -0.116343 0.0665337 0.286205
31.5 -0.0510005 -0.0874639 0.0719305 0.291013
31.6 -0.0435663 -0.0582145 0.0766332 0.293606
31.7 -0.0356985 -0.0288161 0.0805944 0.293997
31.8 -0.0274735 0.000512641 0.0837742 0.29222
31.9 -0.0189709 0.0295571 0.08614 0.288321
32 -0.0102734 0.0581083 0.087667 0.282366
32.1 -0.00146597 0.0859643 0.0883388 0.274432
32.2 0.00736554 0.112932 0.0881474 0.264611
32.3 0.0161347 0.138827 0.0870932 0.253006
32.4 0.0247557 0.163477 0.0851854 0.239732
32.5 0.0331439 0.186722 0.0824416 0.224912
32.6 0.041217 0.208412 0.0788875 0.208675
32.7 0.0488956 0.228414 0.0745575 0.191156
32.8 0.0561041 0.246606 0.0694934 0.172494
32.9 0.0627715 0.26288 0.0637444 0.152832
33 0.068832 0.277143 0.0573667 0.132312
33.1 0.0742259 0.289318 0.0504227 0.111077
33.2 0.0788999 0.29934 0.0429807 0.0892686
33.3 0.0828079 0.307158 0.0351137 0.0670279
33.4 0.085911 0.312736 0.0268991 0.0444939
33.5 0.0881788 0.316051 0.0184177 0.0218031
33.6 0.0895885 0.317096 0.00975294 -0.000909804
33.7 0.0901261 0.315873 0.000990135 -0.0235127
33.8 0.0897861 0.312401 -0.00778449 -0.0458756
33.9 0.0885717 0.30671 -0.0164846 -0.0678705
34 0.0864945 0.298843 -0.0250245 -0.0893713
34.1 0.0835749 0.288856 -0.0333203 -0.110254
34.2 0.0798413 0.276817 -0.0412904 -0.130397
34.3 0.0753303 0.262806 -0.0488563 -0.14968
34.4 0.070086 0.246914 -0.0559439 -0.167985
34.5 0.0641598 0.229245 -0.0624833 -0.185198
34.6 0.0576098 0.209914 -0.0684106 -0.201208
34.7 0.0505001 0.189047 -0.0736675 -0.215908
34.8 0.0429004 0.16678 -0.0782028 -0.229195
34.9 0.0348851 0.143258 -0.081972 -0.240975
35 0.0265327 0.118638 -0.0849386 -0.251159
35.1 0.0179251 0.0930824 -0.0870737 -0.259667
35.2 0.00914639 0.066763 -0.088357 -0.266426
35.3 0.00028249 0.0398575 -0.0887764 -0.271378
35.4 -0.00857996 0.0125493 -0.0883282 -0.274473
35.5 -0.0173544 -0.0149739 -0.0870177 -0.275672
35.6 -0.0259552 -0.0425211 -0.0848583 -0.274951
35.7 -0.0342985 -0.0698997 -0.0818718 -0.272298
35.8 -0.042303 -0.0969164 -0.0780881 -0.267715
35.9 -0.0498908 -0.123379 -0.0735449 -0.261214
36 -0.0569882 -0.149096 -0.0682874 -0.252824
36.1 -0.0635262 -0.173882 -0.0623674 -0.242583
36.2 -0.0694415 -0.197553 -0.0558434 -0.230544
36.3 -0.0746769 -0.219933 -0.0487797 -0.216771
36.4 -0.0791818 -0.240852 -0.0412457 -0.201337
36.5 -0.0829128 -0.260148 -0.0333155 -0.184328
36.6 -0.0858343 -0.277668 -0.0250668 -0.165838
36.7 -0.0879183 -0.293269 -0.0165806 -0.145972
36.8 -0.0891453 -0.30682 -0.00794019 -0.124843
36.9 -0.089504 -0.3182 0.000769782 -0.102574
37 -0.0889919 -0.327302 0.00946383 -0.0792955
37.1 -0.0876147 -0.33403 0.0180566 -0.0551459
37.2 -0.0853867 -0.338307 0.0264638 -0.0302729
37.3 -0.0823309 -0.340066 0.0346028 -0.00483205
37.4 -0.0784778 -0.33926 0.0423937 0.0210132
37.5 -0.0738663 -0.335856 0.0497599 0.0470914
37.6 -0.0685424 -0.32984 0.0566292 0.0732238
37.7 -0.0625593 -0.321215 0.0629342 0.0992245
37.8 -0.0559765 -0.310006 0.0686131 0.124901
37.9 -0.0488593 -0.296252 0.0736108 0.150057
38 -0.0412786 -0.280018 0.0778786 0.174489
38.1 -0.0333093 -0.261386 0.0813757 0.197993
38.2 -0.0250303 -0.240458 0.0840689 0.220364
38.3 -0.0165232 -0.217358 0.0859333 0.241398
38.4 -0.00787178 -0.192229 0.0869525 0.260893
38.5 0.000838892 -0.165237 0.0871185 0.278655
38.6 0.00952351 -0.136562 0.0864323 0.294495
38.7 0.0180972 -0.106408 0.084903 0.30824
38.8 0.0264766 -0.0749899 0.0825485 0.319725
38.9 0.0345803 -0.0425427 0.0793947 0.328806
39 0.04233 -0.00931311 0.0754752 0.335354
39.1 0.0496511 0.0244401 0.0708309 0.339262
39.2 0.0564736 0.0584485 0.0655097 0.340447
39.3 0.0627323 0.0924366 0.0595656 0.338846
39.4 0.0683679 0.126124 0.0530586 0.334423
39.5 0.0733274 0.159227 0.0460533 0.327168
39.6 0.0775643 0.191463 0.0386192 0.317094
39.7 0.0810394 0.222553 0.0308292 0.304242
39.8 0.0837208 0.252221 0.0227595 0.288676
39.9 0.0855845 0.2802 0.0144886 0.270482
40 0.0866145 0.306234 0.00609676 0.249773
40.1 0.0868026 0.330076 -0.00233481 0.22668
40.2 0.0861489 0.351495 -0.0107245 0.201356
40.3 0.0846618 0.370278 -0.0189912 0.173973
40.4 0.0823575 0.386227 -0.0270547 0.144721
40.5 0.0792603 0.399167 -0.0348368 0.113806
40.6 0.075402 0.408941 -0.042262 0.0814504
40.7 0.0708222 0.415417 -0.0492578 0.0478913
40.8 0.0655671 0.418487 -0.0557559 0.0133793
40.9 0.0596897 0.418069 -0.0616928 -0.0218217
41 0.0532491 0.414109 -0.0670106 -0.0574365
41.1 0.0463099 0.406578 -0.0716572 -0.0931788
41.2 0.0389416 0.395479 -0.0755877 -0.128753
41.3 0.0312176 0.380843 -0.0787641 -0.163855
41.4 0.0232149 0.362734 -0.0811566 -0.198174
41.5 0.0150131 0.341245 -0.0827434 -0.231397
41.6 0.00669354 0.316502 -0.0835113 -0.263206
41.7 -0.00166166 0.288661 -0.0834556 -0.293288
41.8 -0.00997026 0.257912 -0.0825806 -0.321331
41.9 -0.0181509 0.224473 -0.080899 -0.347033
42 -0.0261239 0.188593 -0.078432 -0.370105
42.1 -0.0338121 0.150549 -0.0752089 -0.390273
42.2 -0.0411417 0.110644 -0.0712664 -0.407286
42.3 -0.0480428 0.0692043 -0.0666484 -0.420918
42.4 -0.0544505 0.0265793 -0.0614047 -0.430972
42.5 -0.0603048 -0.0168653 -0.0555913 -0.437286
42.6 -0.0655517 -0.060749 -0.0492685 -0.439736
42.7 -0.0701436 -0.104681 -0.042501 -0.438237
42.8 -0.0740393 -0.148263 -0.0353566 -0.432745
42.9 -0.0772048 -0.191097 -0.027906 -0.42326
43 -0.0796128 -0.232783 -0.0202214 -0.409823
43.1 -0.0812437 -0.272932 -0.0123769 -0.392516
43.2 -0.0820853 -0.311162 -0.00444695 -0.371463
43.3 -0.0821328 -0.347105 0.00349355 -0.346822
43.4 -0.0813888 -0.380413 0.0113699 -0.318785
43.5 -0.0798634 -0.410756 0.0191083 -0.287578
43.6 -0.0775742 -0.437831 0.0266358 -0.253449
43.7 -0.0745457 -0.461358 0.0338816 -0.216674
43.8 -0.0708096 -0.481088 0.0407767 -0.177548
43.9 -0.0664042 -0.4968 0.0472554 -0.136384
44 -0.0613744 -0.508307 0.053255 -0.0935096
44.1 -0.0557711 -0.515456 0.0587175 -0.0492682
44.2 -0.0496506 -0.518127 0.0635892 -0.00401406
44.3 -0.0430746 -0.516237 0.0678222 0.041887
44.4 -0.0361089 -0.50974 0.0713744 0.0880591
44.5 -0.0288235 -0.498629 0.0742111 0.134117
44.6 -0.0212915 -0.482934 0.0763044 0.179667
44.7 -0.0135881 -0.462726 0.0776347 0.224307
44.8 -0.00579036 -0.438116 0.0781906 0.26763
44.9 0.00202409 -0.409257 0.0779693 0.309225
45 0.00977777 -0.376342 0.0769767 0.34868
45.1 0.0173942 -0.339606 0.0752278 0.385585
45.2 0.0247989 -0.299324 0.0727458 0.419539
45.3 0.03192 -0.25581 0.0695622 0.450152
45.4 0.0386892 -0.209417 0.0657161 0.477055
45.5 0.0450426 -0.160534 0.0612534 0.499903
45.6 0.0509211 -0.109582 0.0562262 0.518388
45.7 0.0562709 -0.057011 0.0506914 0.53224
45.8 0.0610444 -0.00329575 0.0447099 0.54124
45.9 0.0652002 0.0510697 0.0383458 0.545221
46 0.0687031 0.105578 0.0316647 0.544075
46.1 0.0715248 0.159712 0.0247338 0.537758
46.2 0.0736438 0.212957 0.0176205 0.526286
46.3 0.0750451 0.2648 0.0103919 0.509741
46.4 0.0757206 0.314741 0.00311496 0.488262
46.5 0.0756686 0.362295 -0.0041446 0.462045
46.6 0.0748944 0.407 -0.0113219 0.431334
46.7 0.0734092 0.448422 -0.0183531 0.396419
46.8 0.0712307 0.486155 -0.0251758 0.357625
46.9 0.068383 0.519829 -0.031729 0.315304
47 0.0648959 0.549111 -0.0379531 0.269834
47.1 0.0608052 0.573704 -0.043791 0.22161
47.2 0.0561524 0.593355 -0.0491876 0.171039
47.3 0.0509841 0.607848 -0.0540912 0.118537
47.4 0.0453522 0.617013 -0.0584535 0.0645306
47.5 0.0393129 0.620719 -0.0622307 0.00944903
47.6 0.0329269 0.618881 -0.065384 -0.0462703
47.7 0.026258 0.611458 -0.0678805 -0.102184
47.8 0.0193735 0.598453 -0.0696939 -0.157841
47.9 0.0123427 0.579914 -0.0708051 -0.212782
48 0.0052363 0.555937 -0.071203 -0.266538
48.1 -0.00187405 0.526662 -0.0708848 -0.318632
48.2 -0.00891698 0.492281 -0.0698564 -0.368578
48.3 -0.0158221 0.453034 -0.0681327 -0.415883
48.4 -0.0225211 0.409209 -0.0657373 -0.460055
48.5 -0.0289483 0.361144 -0.0627023 -0.500603
48.6 -0.0350416 0.309225 -0.0590678 -0.537048
48.7 -0.0407435 0.253886 -0.0548812 -0.568932
48.8 -0.0460012 0.195605 -0.0501957 -0.595828
48.9 -0.0507679 0.1349 -0.0450694 -0.617351
49 -0.0550024 0.072325 -0.0395637 -0.633171
49.1 -0.0586701 0.00846462 -0.0337421 -0.643024
49.2 -0.0617424 -0.0560744 -0.0276685 -0.64672
49.3 -0.0641975 -0.12067 -0.0214063 -0.644151
49.4 -0.0660195 -0.184695 -0.0150174 -0.635298
49.5 -0.0671988 -0.247523 -0.00856171 -0.620226
49.6 -0.0677315 -0.308538 -0.00209646 -0.599088
49.7 -0.0676196 -0.367145 0.00432331 -0.572112
49.8 -0.0668701 -0.422776 0.0106448 -0.539597
49.9 -0.0654956 -0.474892 0.0168169 -0.5019
50 -0.0635133 -0.522996 0.0227902 -0.459424
50.1 -0.0609458 -0.566632 0.028516 -0.412609
